product_name,user_rating,product_review
OGX Extra Strength Hydrate + Repair Argan Oil of Morocco Shampoo,5 / 5,"OGX Extra Strength Hydrate + Repair Argan Oil of Morocco Shampoo is my favorite brand. I love that it has argan oil in it. It really does help penetrate the hair shaft and makes my hair nice and shiny, soft and silky. I use it twice and then finish it off with the argan oil conditioner and this product has never let me down. I love the way my hair feels after using it, swingy and bouncy. The shine can't be beat."
OGX Extra Strength Hydrate + Repair Argan Oil of Morocco Shampoo,4 / 5,Its a good product overall but it does seem to dry my hair out a little bit if you have scalp issues. If not its a good shampoo it does smell amazing and leaves your hair smelling clean.
OGX Extra Strength Hydrate + Repair Argan Oil of Morocco Shampoo,5 / 5,Always buy this for when i go on holiday and my hair needs the moisture and oils. Really nice shampoo lathers well and leaves hair feeling soft and clean
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Ma fille ayant les cheveux gras et régulièrement des pellicules, j’ai longtemps eu du mal à trouver un shampooing qui lui convienne. Celui-ci est le seul réellement efficace !"
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Molto buono, io purtroppo ho un problema, i miei capelli reggevano la pulizia al massimo 24 ore, con questo per me sembra un miracolo, riesco a lavarli ogni 2/3 giorni"
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Es el champú que usamos en casa a diario. No desengrasa el cabello y nos lo deja libre de caspa siempre. El cabello no pierde el brillo y el cuero cabelludo no pica
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Esta marca no defrauda, en este caso no soy yo quien la usa es mi pareja y como siempre muy contento con toda la gama aunque está en concreto no la hemos comprado, es la mejor marca anticaspa"
Head & Shoulders Instant Oil Control 2-in-1,3 / 5,I have switch to more herbal products because shampoos are getting too much now a day. They are strong and to irritate or make the scalp dry. This one use to suit be but not anymore.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it Love it
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,It’s refreshing and cooling on the scalp. Smells great without being overpowering. Always feel clean and refreshed after use.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Love this for the summer. Does not remind me of the traditional H&S smell. Works well for summer oily hair due to extra oils from suntan lotions/creams. Does not dry out my hair, usually use once a week."
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,"My husband gets painful spots on the back of his head. This is the only everyday shampoo he’s found that seems to help the issue, most other brands make the issue worse but the spots tend to be less using this shampoo."
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I have very oily hair and this is the only shampoo I have found that works. Makes my hair look healthy and clean and has a really good fragrance. Can be hard to find in stores but when I find it I buy it!
Head & Shoulders Instant Oil Control 2-in-1,1 / 5,"Je déconseille vivement la marque Head n Shoulders en raison de nombreux perturbateurs endocriniens, des ingrédients cancérigènes etc.... le parfum cependant reste agréable et mousse beaucoup mais ça ne régule pas la sécrétion de sébum !"
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I’ve used this product for years. I have super oily hair and this shampoo always does the trick for me. I use it every other day and I feel like it works perfectly!
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I really like this product. It is great on my scalp and not harsh. Leaves my hair smelling great. It is not too pricey.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,This is a brand I trust. It's been around for years. I have oily hair and this really helps calm the oil down.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,This is honestly one of the only shampoos that I’ve tried that keeps my oil under control. I love that the clean scent stays on my hair throughout the entire day.
Head & Shoulders Instant Oil Control 2-in-1,1 / 5,I found that my hair was very dried out after using the product. The lather was okay on it. It wouldn't be a product I would recommend if you suffer with oily hair.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Brilliant product would highly recommend to anyone with greesy hair. Would recommend for anyone wantinf to try aomerhing new. Works better than other products i have tried. Would highly buy again.
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,I tend to lean head and shoulders on shampoo and I always have it needs conditioner also though because it makes your hair a little “tough”
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,on a scale 1-10 i’ll give this head & shoulders a soils 6 simply because it didn’t control my oily hair it simply made it extremely DRY but SUPER SOFT w/little too no tangles! And my hair texture is 4C/￼
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I love this brand. I can use any of the 2 in 1’s by themselves or add a conditioner and it still works great! I have problems with my scalp on a severe level and this always helps clear any dry scalp up in no time!
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,My husband has very oily hair with dandruff & this really is the only shampoo that takes care of both of these issues. He is very reluctant to try anything else because this works so well.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,yes I do love this line of shampoo and conditioner. it really makes my oily hair look and feel very nice and extra clean. flake free 😊 the price u can't go wrong I def. recommend to anyone who has dandruff or flakes
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Works great. My hair is less oily and stay clean for a lot longer. I like the product and highly recommend it others.
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,I use this for my children who have really long thick hair making hair washing a bit of a chore but this helps me fly through hair washes.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,This product is amazing on my hair gives it the perfect volume it needs and a bonus it smells amazing!! I recommend this product to anyone who’s looking for a nice scent. I would be purchasing.
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,Worked great in a fix when we were on vacation and couldn’t find our usual selsun blueb
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Really works well, but needed the anti-dandruff variety more. Worked very well on my husband as he has short hair that would get quite oily and his forehead would end up being shiny and oily later in the day. It worked from the first wash already and dried up oils without drying the hair or making the hair look dry. A very fresh fragrance as well, makes you feel invigorated."
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Loved this was able to go more days without washing again. 100% would keep buying!! Nice scent not too strong.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I love this! We take this whenever we go camping or on holidays. Such a great product for on the go. Smells absolutely Devine!
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,Overall it's a good product. I have really oily hair and washing with this shampoo it helped control that. I didn't have to wash my hair everyday. It lathers well. It smells really good. It does the job. I was satisfied.
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,"Arrived quickly and well packaged. I have previously used a fixing powder but not from the Maybeline brand. I loved this! Although the powder is very white (I had concerns about this) it blends in lovely and has a nice matte finish. It's lightweight and doesn't have the ""Talc"" feeling on your face. I have sensitive skin which is prone to flare ups and have had no trouble at all with this finishing powder. I will definitely be buying this again. Highly recommend! This is my own honest, unbiased review and I am not affiliated with the seller or the product in anyway. Hope this review helps, feel free to ask questions! :)"
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"I have tried what feels like a zillion different kinds of shampoos, and yet I keep coming back to Head &amp; Shoulders. It helps control my oily scalp without overdrying my ends. I'm able to go a couple of days between washes which is great for my fine hair. The smell of the shampoo is lovely and I love that it helps keep dandruff at bay as well.&nbsp;"
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,Smells great and I feel it works well. I’ve only been using this for a few weeks and I can visibly see less oilier roots. Only need a small amount also very soapy
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"If you have oily hair, THIS is for you! This is the only shampoo my daughter and I have found to keep us from looking unwashed by the end of the day! It smells great too. It leaves our hair fluffy and soft. The only downside is it doesn't come in a big pump bottle."
Head & Shoulders Instant Oil Control 2-in-1,1 / 5,I am not a fan of the two in one shampoo conditioners generally speaking after using this product. My hair didn’t really feel clean after using this
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,This shampoo seems to really keep your hair from getting oily too quickly! I suffer from oily hair but I’m the winter I get dry scalp too!
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,"Did well to control oil, decrease flakes, and clean my scalp.The smell was pleasant and the tingle most definitely made me feel like it was working. Would recommend."
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Lo recomiendo ampliamente ya que tengo caspa y este me ayuda a eliminarla y también deja mi cabello hidratado l
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Y’all!! This stuff is sooo good!! I use this on my 12 yr old daughter. Idk why but her hair is so oily. I know it’s so bad to wash your hair everyday but with her she had to until I found this. This stuff in AMAZING
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,Loved it because it made my hair shine and healthy and it lathers amazingly so good to the touch and I would definitely recommend this to someone.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"I cannot get enough of Head & Shoulders! I love it! It makes my hair so soft, and it smells good for a couple of days!"
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I like using this 2-in-1 shampoo/conditioner to help prevent and get rid of greasy hair. It works well and smells good.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Nice product. It does what it says and I love the way it feels. Everything about it is top notch
Head & Shoulders Instant Oil Control 2-in-1,2 / 5,Got this shampoo for the intention that it would help with my oily hair. This shampoo did not seem to help it at all.&nbsp;
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,ce shampoing est bien adapté pour les cheveux qui ont des pellicules car il permet d'adoucir le cuir chevelu et de limiter l'apparition de nouvelles pellicules et surtout bien nettoyer le cuir chevelu de celles apparentes afin de ne plus en voir du tout au fur et à mesure de l'utilisation de ce shampoing
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,I always have issues with oily hair. I have to wash my hair everyday or it looks like I have not washed my hair in a week. This definitely helps with oil control. Highly recommend.
Head & Shoulders Instant Oil Control 2-in-1,2 / 5,"My hair is oily half way thru the next day if I wash my hair the nite before. If I wash it in the morning, it's oily by bedtime"
Head & Shoulders Instant Oil Control 2-in-1,4 / 5,Nice 2 in 1 hair wash. It’s states it’s instant oil control. I haven’t seen it straight away as it feels oily still until it’s dried and still has a shine- oil feely still. Not sure I would buy it again.
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,Great price live what it does with my daughters hair that is super oily without it. Last awhile also love that it is a 2 in one
Head & Shoulders Instant Oil Control 2-in-1,5 / 5,"Head and Shoulders oil control is amazing. My hair produces lots of oil but with this Head and Shoulders, my hair is not oily at all and smells so good. Recommended to everyone👍"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I absolutely love the scent of this one. This shampoo made my hair so soft and manageable. My hair looked healthier and smelt so good. Great value for money.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I'm a scent person so this was an amazing smelling shampoo. It smells good enough to eat. Works great on dry and textured hair. It added so much moisture to my hair before I even added conditioner.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I live this shampoo it always leaves my hair soft and smells amazing! I always get compliments on the smell and it helps tame my frizziness. The packaging is nice a simple. This is one of my favorite drug store products.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I just love these shampoos. Good smell, lots of foam, enough to wash your hair once. Very concentrated and excellent composition. You can buy it in any store. efficient and reliable"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,Have used the shampoo and conditioner for years I swear by it. It’s smells amazing and it makes you hair so soft and shiny. It isn’t too expensive so very good value for money
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,I remember I buy one in Walmart it the product I know my hair it strong 💪 beautiful 😍 ✨ ❤ I like it for me it th÷ best product I s!y for me I don't know for o
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Profumo eccellente, quasi come fosse una coccola. Lascia i capelli morbidi, lucenti e soprattutto ben puliti. Consiglio a qualsiasi tipo di capello, nessuno escluso."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,cheiro intenso e maravilhoso que deixa o cabelo macio e luminoso preço razoável produto eficaz em questões de limpeza e fragrância intensa e duradoura
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,This product Is very very beutiful in in love Is economic end gorgeous i love i love i love i love i love i love i love i love i love i love i love i love the price Is 4 ingredients as very Natural end the packaging Is beutiful too and im in love whit the texture
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Me encanta ya que su eficacia es buenísima, su aroma a cacao increíble, tiene una buena textura y hace bastante espuma y su precio y su envase son perfectos. Me encanta."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,The smell of this is divine. I also did notice that it didn’t weight my hair down which I worried about being a shampoo with oils and marketed to smooth. It was great
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love love love this shampoo and conditioner it smells so good and it’s a very good shampoo. Sulfate free is a huge plus for me this is my absolute go to.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love the coconut oil line from Garnier! The shampoo works so well with the rest of the line from this brand my hair was soft moisturized and smelled lovely
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,2 / 5,"Smells so good which is the main reason I bought it, the package is okay, I didn’t like how it made my hair feel and made my hair oily within the same day. It’s good for the price, if you have dry or combination hair."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"It’s so good and it smells just like summer!!! I used the conditioner as well and it was just amazing! It made my hair silky smooth. It’s 100% worth it , especially if you love the smell of coconut! It reminds me of the beach."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I used this for a while and I didn’t have any problems with it. Very nourishing and has a nice smell. Good value and would last me a long time. Decent product
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Garnier Whole Blends Coconut Water & Vanilla Milk Shampoo is praised for its pleasant coconut-vanilla scent and ability to hydrate and smooth normal to dry hair. It's paraben-free, affordable, and offers good value for money, although it may not be ideal for very oily hair."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Even in a hard water area it's easy to get a good lather with this shampoo. Smells good and leaves my hair clean after a single wash. A decent consistency aswell, hate runny shampoos! A recyclable bottle and no paper packaging so easy to clean and pop in the recycling bin. Well priced and does the job. Have used this for some time and I have no reason to change"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,The scent is a little bit fake.. but its really smoothing for your hair. It has lots of oil so it leaves your hair shiny and hydrated. I recommend for curly hair.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I've tried various versions of this shampoo and I love them all , this smells beautiful and leaves hair soft , shiny and smelling wonderful. Lathered well and was worth the price ."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,I really enjoyed using this shampoo for my curly hair. I loved the fragrance and the price. However this product became so hard to find which resulted in me switching.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love the whole blends line and honey one but this coconut one is top tier as well. I love the coconut scent and the shampoo itself is great. Always leaves my hair soft and nourished feeling.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,i’ve used this product for about a year now and my hair haven’t been dry or oily in any way and i’ve struggled with oily and dry hair before. the smell is very strong and i’m always getting compliments because of it. the bottle is very regular to others bottles lol. but over all 9.8/10
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Muy nutritivo. Tengo el pelo seco y este champú me ha ayudado bastante. Sobretodo, gracias a su aceite de coco. Tiene un precio muy competitivo. Es un básico para pelo dañado o rizado"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,"Out of all the garnier shampoos, I feel like this one actually moisturized my hair the best, smelled the best, and was worth the price. I would happily buy this again."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Un shampoing qui rend les cheveux extra doux ! Le produit est agréable à appliquer, la crème est douce et la mousse est soyeuse il sent superbement bon la coco ! Les cheveux sont lisses et doux !"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,Ho utilizzato questo prodotto per molti mesi e devo un buon Shampoo soprattutto perché i capelli scuri. Mi piace la profumazione e la sua delicatezza. A ho deciso poi di cambiarlo perché volevo provare delle fragranze più fruttate in vista dell’estate ma devo dire che questo è un validissimo prodotto.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,The smell and lather of this product are amazing! The amount of product you get is well worth the price! Cute and modern packaging is also a plus!! My hair is definitely less frizzy!
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,Buon prodotto per i capelli. Consigliato Lascia i miei capelli morbidi e profumati. Buon rapporto qualità prezzo. Packaging semplice. Lo consiglio!
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"El champú es de excelente calidad, el bonito embalaje es cómodo de sostener en las manos. Indicado para cuero cabelludo sensible. El cabello queda suave, manejable e hidratado. Composición segura rica en aceites naturales."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,Uno shampoo che ha un odore pazzesco riesce a la lasciare sia il profumo che i capelli lisci fino a 3 giorni molto delicato davvero stupendo il mio preferito
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"having curly hair I struggle a lot with frizzy hair and this shampoo does wonders, since i started using it the frizz vanished and my hair never smelled better, the coconut scent is strong and gentle, the packaging is really nice representing the coconut, abd the texture of the shampoo is perfect extremely gentle on hands and hair. I recommend this product fully as its worth way more then your frizzy hair"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"this is one of my favorite drugstore shampoos ever. first off, it smells SO nice - like a coconut tropical vacation. it lathers really nicely and cleans my hair well. it’s not too expensive and i like that it has a pump. overall im just super impressed by whole blends and how good their stuff is. i definitely recommend this shampoo!!!"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I really love the scent of this shampoo it made my hair super soft, as my hairs frizzy, I find that you have to shop around for the best value price as it can vary from price to price, you get a decent amount of value from the bottle,"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,Scent smells absolutely amazing and effectiveness is insane the packaging is also cool and attractive if seen in a shop the texture is thick an don’t need a lot foams up in the hair very well. Good value for money
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,Il garnier smoothing shampoo with coconut oil &cocoa butter e buonissimo lo uso sempre e i miei capelli profumano sempre di cocco lo adoro 💕💕💕
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Tiene un olor riquísimo y le va muy bien a la textura de mi cabello lo deja súper suave, siento que es muy efectivo y su envase en muy práctica para poner en el ducha."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Effectiveness: The Garnier Repairing Shampoo Honey Treasures is super effective at nourishing and repairing damaged hair. It helps to strengthen and revitalize hair, leaving it feeling soft, smooth, and healthier with continued use. Scent: This shampoo has a delightful honey-infused scent that is sweet and refreshing. It leaves a lovely fragrance on the hair that lasts throughout the day, making it a pleasant experience every time you wash your hair. Packaging: The packaging of the Garnier Repairing Shampoo Honey Treasures is practical and convenient. The bottle design is easy to use in the shower, and the flip cap allows for effortless dispensing of the product. It's user-friendly and ideal for everyday use. Ingredients: This shampoo is enriched with natural ingredients like honey and propolis extract, known for their nourishing and repairing properties. These ingredients help to moisturize and strengthen the hair, promoting healthier-looking locks. Price: In terms of price, the Garnier Repairing Shampoo Honey Treasures offers great value for its quality. It is an affordable option compared to other repairing shampoos on the market, making it a budget-friendly choice for those looking to improve the condition of their hair without spending a fortune."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,4 / 5,It smells really nice just like coconut and cocoa butter. Cleanse well and lathers up great. Make hair clean and refreshed after each wash. But I also experienced a hair loss while using this shampoo.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,This scent is SO GOOD! Perfect for the clean coconut & vanilla lovers. Moisturizes your hair super nice! And the big bottle lasts a long time! Try it out
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,Love the whole blends shampoo and conditioner leaves your hair clean and shiney and love the coconut smells my coworkers can still smell it hours later
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,Love how it makes my hair feel and smell. It has really tamed a lot of the frizz. My hair hasn't been nearly as frizzy since I started using it. And the coconut smell is a bonus
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Adoro provare diversi shampoo ma Garnier lo adoro! La profumazione è spettacolare, idrata i miei capelli e li rende morbidi. Lascia un effetto morbido e texture sana! I risultati sono soddisfacenti e rendono il mio animo appagato, sereno e solare."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Made my hair feel really soft I have dry hair usually. Worth the money, match with the hair mask and conditioner aswell for a, better softer look."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"Excellent shampoo, leaves your heart very hydrated, this is my first time using this shampoo and won’t be the last. I have curly hair after a lot of chemicals process is hard to find a good shampoo but this one is a game changer."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"It’s been a while since I have had this, BUT I ABSOLUTELY LOVE IT!! I have dry, thick, wavy hair, so it works nicely for me! It smells amazing, and the price is good for the quality of the product!"
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,3 / 5,"The shampoo does it’s job, not anything extraordinary. The smell is very pleasant I’m a fan of coconut smelling hair products so it was right in my alley. It made my hair soft. It’s a little hard to lather at first but once you get it worked in it’s fine but it’s a good value for its price. I would possibly buy again."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"This is my all time favorite. I will choose it over and over. It’s such a great match for leaving my hair clean, soft, and smelling absolutely wonderful."
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,I love this Product. Infused with Coconut Oil and Cocoa butter. Leaves hair smelling great . Smooths and Controls frizzy hair. 100% Recycled Plastic. Great Product.
Garnier Smoothing Shampoo with Coconut Oil & Cocoa Butter Extracts,5 / 5,"I am very pleased with this garnier ultimate blends smoothing shampoo with coconut oil and cocoa butter extracts . its silicone free and great shampoo for my dry and frizzy curly hair . It makes great lather with a small amount of shampoo and cleans hair really welI, smells great but its not too strong. My hair feels soft and smooth. It leaves my hair feels lovely, soft and well nourished just after 1st use, my hair looked much healthier , frizz free and the curls looked smoother and lasted for longer time."
Redken Color Extend Shampoo,5 / 5,LOVE this shampoo love this brand! It smells amazing! It is so smooth and works so well on your color treated hair!!! You don't need a lot at all it lathers SOOOOOo awesome on your hair! Love it!
Redken Color Extend Shampoo,5 / 5,Love this shampoo and conditioner duo. It smells incredible and leaves my hair manageable and soft. It keeps my hair colour vibrant. Lathers well and hair feels nice after using.
Redken Color Extend Shampoo,4 / 5,This product really helped with the frizziness of my hair and kept it moisturized compare to other products I have used. I would highly recommend for anyone who struggled with frizz.
Redken Color Extend Shampoo,5 / 5,Amazing! So great for color treated hair- smells great and you only need a little bit for a lather. This shampoo literally extends the time between hair appointments for me.
Redken Color Extend Shampoo,5 / 5,The shampoo has great scent . It only takes a small amount of shampoo to get a great lather. It came in a nice shaped bottle for easy handling and was at a great value.
Redken Color Extend Shampoo,5 / 5,I have been using this shampoo for years now and have tried other products in between and always come back. It leaves a great scent and doesn’t dry my hair our and protects my color
Redken Color Extend Shampoo,5 / 5,"I absolutely love the color extend. Disappointed that it’s being discontinued. Smells great, my hair feels great. Price has gotten a bit much but it was always my staple."
Redken Color Extend Shampoo,5 / 5,"Love the way this stuff smells. It worked wonders for making my color last longer, and was much more gentle on my hair than other products I tried."
Redken Color Extend Shampoo,5 / 5,Love the smell. Packaging is great. I love all redken products. My hair feels nice and soft. Very effective product for the price. Will definitely buy again!
Redken Color Extend Shampoo,5 / 5,As someone that’s has oily hair this makes hair soft and doesn’t make it oily and I don’t have to wash my hair my daily. It does hold the hair dye pretty well in your hair it doesn’t extract it that much. I really wish the way to get product would have a pump overall 10/10
Redken Color Extend Shampoo,5 / 5,"Very good shampoo, smells amazing! Packaging is beautifully designed! Great value for money small amount goes a long way - Would definitely recommend"
Redken Color Extend Shampoo,4 / 5,I have used this shampoo when I used to color my hair it is a great product to keep your hair shiny and color vibrant! I definitely recommend to those who regularly dye their hair:)
Redken Color Extend Shampoo,5 / 5,"Redken’s Color Extend Shampoo is a true game-changer for anyone with color-treated hair. Since incorporating this shampoo into my hair care routine, I’ve noticed my hair color stays vibrant and fresh-looking for much longer than with any other product I’ve tried. It gently cleanses, removing impurities without stripping away the color, which is exactly what my hair needs. The formula also helps to protect against environmental aggressors and fade-inducing UV rays, ensuring my color remains bold and luminous. Additionally, it leaves my hair feeling soft, manageable, and with a beautiful shine that reflects its health. The scent is just right, not overpowering but pleasantly refreshing. It’s reassuring to know that I’m using a product specifically designed to extend the life of my hair color while also caring for my hair’s overall health. Redken Color Extend Shampoo has earned a permanent spot in my hair care regimen, and I highly recommend it to anyone looking to preserve their color-treated hair."
Redken Color Extend Shampoo,4 / 5,"Started using this during my transition from blonde to brown (my natural hair color). Love that it’s travel size! Nice scent nothing to perfumy. I like that it doesn’t strip my hair too much of its natural oils, my hair feels light. Love Redken products."
Redken Color Extend Shampoo,4 / 5,"It has a great smell, lasted a long time, wasn’t too expensive, and definitely extended how long my hair coloring lasted. I do wish the cap came off as to refill it rather than buying new bottles each time."
Redken Color Extend Shampoo,5 / 5,"Absolutely fantastic shampoo, leaves your hair feeling and smelling amazing with great texture, it is more expensive but worth it. Nice packaging."
Redken Color Extend Shampoo,4 / 5,"Redken is always a great brand with a consistent product, and their color extend line is no different. Always love the smell of their shampoos, it’s like a high end fragrance. I do think it works well and better than most to preserve color, and since I color mine red this is really important to me. Still use my Joico one more because it’s easy to grab and find at TJ Maxx but this one is good if I have Ulta points built up."
Redken Color Extend Shampoo,5 / 5,This is a great shampoo. It is in different packaging now. I bought this because I had just dyed my hair back to a normal color and wanted to keep that color for longer. It worked very well at that. It also smells really good. It is expensive though.
Redken Color Extend Shampoo,5 / 5,"I have used about all of the redken products. Love everything about it. The effectiveness of the product is beyond good.the scent last until you wash it out , my hair is stronger and healthier using it.You only need a small amount"
Redken Color Extend Shampoo,3 / 5,Used when i had vivid colors in my hair. Purples & pinks. It kept my color lasting longer than others. It smells great and is a a concentrated product. That’s always something I’m looking for.
Redken Color Extend Shampoo,5 / 5,I absolutely love the smell of this shampoo and equally conditioner. Definitely helped to preserve the color of my dyed hair! The price is also worth it for this.
Redken Color Extend Shampoo,5 / 5,"Redken Color Extend Shampoo is a gentle cleanser that is specifically designed to protect color-treated hair from fading. It is formulated with a unique Color Care Complex that features cranberry oil and ceramides, which help to lock in color vibrancy and strengthen hair. The shampoo also has a pH-balanced formula that is ideal for all types of color-treated hair."
Redken Color Extend Shampoo,5 / 5,This product is great for color treated hair . It works well for cleaning the hair and conditioning it .the smell is a good scent. The price for this is good .
Redken Color Extend Shampoo,5 / 5,"La marca è di per se una garanzia. Ottima fragranza, pulisce bene il cuoio capelluto ed i cappelli rimangono morbidi al tatto ed il colore bello e luminoso"
Redken Color Extend Shampoo,5 / 5,I’ve used this product for years. My hair is colored red and super fine. It can be a struggle to retain this color. I use this product and can keep the vibrancy of my color for months. A little product goes a long way with a nice lather. Rinses clean. Smells great. Is a great value as I buy in a liter bottle and that lasts me for almost a year. I highly recommend it.
Redken Color Extend Shampoo,4 / 5,I really enjoyed this product. It made my hair feel soft and easy to manage. I wasn’t a fan of the strong smell though. It was a good price for what I received.
Redken Color Extend Shampoo,5 / 5,I love this product. It's pricey but worth it for maintaining hair color. Nice clean scent and sleek modern packaging. Really improved my hair texture.
